Link,País,Preço_Sócio,Preço_Normal,Pontuação,Avaliações,Somelier,Decantação,Olfativo,Amadurecimento,Uvas,Gustativo,Visual,Harmonização,Temperatura,Safra,Seco,Teor_Alcoólico,Vinícola,Tipo,Potencial_Guarda,Região,Preços_Cat,Pontuação_Cat,Estoque_Cat,Pontos_Total
https://wine.com.br/vinhos/carlos-reynolds-branco-2016/prod17253.html,Portugal,,,0.0,0.0,"Branco português com perfil frutado e discreta nuance mineral, de paladar leve e com boa acidez, é elaborado no Alentejo em vinhedos localizados a cerca de 800 metros acima do nível do mar, o que colabora para uma perfeita maturação da uvas, devido à sua temperatura mais amena. O nome do vinho, Carlos, é uma homenagem do proprietário da vinícola, Julian Reynolds, a seu filho, integrante da sétima geração dessa família de vitivinicultures.",,"Frutas brancas, frutas cítricas, mineral",Em tanques de aço inox.,"Arinto (50%), Antão Vaz (50%)","Leve, acidez presente, frutado, bom final",Amarelo-claro,"Frango recheado assado, espaguete ao vôngole, espetinho de camarão, quiche de alho-poró, peixe frito com molho tártaro, queijos frescos inclusive de cabra.",8.0,2016.0,1,13.0,Reynolds Wine Growers,Branco,4.0,Alentejo,,0,1,0.0
https://wine.com.br/vinhos/dominus-estate-napa-valley-2012/prod17247.html,Estados Unidos,1897.9,2232.82,5.0,1.0,"Frutas negras maduras mescladas a notas de tabaco, especiarias, violeta e cedro são os aromas encontrados nesse complexo tinto que traz um paladar encorpado, com acidez agradável, taninos macios, toque de cacau e final longo. Com incríveis pontuações, entre elas 98+ Robert Parker, esse exemplar é considerado um dos vinhos ícones da Califórnia. Com excelente potencial de envelhecimento, esse exemplar é produzido com uvas cultivadas em um terroir excepcional, na região de Napa Valley. As condições climáticas da safra 2012 proporcionaram a Cabernet Sauvignon expressar suas melhores qualidades como intensidade de aromas e elegância. Recomendamos cerca de 40 minutos de decantação.",40.0,"Frutas negras maduras, tabaco, especiarias, violeta, cedro",18 meses em barricas de carvalho francês sendo 40% novas.,"Cabernet Sauvignon (93.00%), Petit Verdot (5.00%), Cabernet Franc (2.00%)","Complexo, encorpado, acidez agradável, taninos macios, cacau, final longo",Rubi intenso,"T-bone grelhado com batatas rústicas, fettuccine com ragu de cordeiro, cogumelos recheados, risoto de brie com parma, costeleta suína ao molho barbecue, medalhão de vitela com molho de amora.",16.0,2012.0,1,14.5,Dominus Estate,Tinto,20.0,Napa Valley,4,1,3,5.0
https://wine.com.br/vinhos/terrazas-de-los-andes-reserva-cabernet-sauvignon-2014/prod17245.html,Argentina,,,0.0,0.0,"Frutas vermelhas e negras como cassis e mirtilo, com notas de especiarias como pimenta e toque defumado, são os aromas desse tinto fresco, estruturado, com taninos firmes e equilíbrio entre fruta e madeira. Reconhecido com 93 pontos Tim Atkin, esse rótulo é elaborado com uvas provenientes de vinhas com cerca de 20 anos de idade. Integrante da linha Reserva da vinícola Terrazas de los Andes, esse tinto exemplar apresenta complexidade tanto nos aromas quanto no paladar.",20.0,"Frutas vermelhas e negras como cassis e mirtilo, com notas de especiarias como pimenta e toque defumado. ",12 a 14 meses em barricas de carvalho francês.,Cabernet Sauvignon (100%),"Fresco, estruturado, com taninos firmes e equilíbrio entre fruta e madeira. ",Rubi com reflexos violáceos.,"Costeletas de cordeiro na brasa, medalhão de filé-mignon com bacon, costelinha de porco com canjiquinha, tagliatelle à carbonara, pizza quatro queijos, fraldinha ao forno.",15.0,2014.0,1,14.5,Terrazas de los Andes,Tinto,6.0,Mendoza,,0,2,0.0
https://wine.com.br/vinhos/miguel-torres-gran-reserva-cabernet-sauvignon-2013/prod17285.html,,,,4.0,13.0,"Frutas vermelhas maduras, especiarias, caramelo, nuances de café, toque vegetal e amadeirado são os aromas encontrados nesse tinto de paladar fresco, com médio corpo e taninos macios. A linha Gran Reserva foi um dos primeiros projetos da sede chilena da Miguel Torres. Essa vinícola que tem raiz espanhola, encontrou no Chile excelentes condições climáticas para a viticultura.",20.0,"Frutas vermelhas maduras, especiarias, caramelo, nuances de café, toque vegetal e amadeirado. ",15 meses em barricas de carvalho francês.,Cabernet Sauvignon (100%),"Fresco, com médio corpo e taninos macios. ",Rubi.,"Polenta à bolonhesa, risoto de mignon, penne à carbonara, lasanha de berinjela com queijo, churrasco, filé de frango recheado.",15.0,2013.0,0,13.5,Miguel Torres,Tinto,7.0,,,2,2,52.0
https://wine.com.br/vinhos/julian-reynolds-grande-reserva-2008/prod17255.html,Portugal,,,4.0,7.0,"Esse concentrado tinto português possui aromas frutas negras maduras, balsâmico, especiarias, cacau e amadeirado. No paladar é estruturado, complexo, possui taninos presentes, acidez agradável, notas defumadas e toque de evolução. A Reynolds une toda sua experiência, tradição e seu terroir diferenciado para elaborar vinhos excelentes como este exemplar.",,"Frutas negras maduras, balsâmico, especiarias, cacau, amadeirado",24 meses em barricas de carvalho francês.,"Alicante Bouschet (40%), Trincadeira (40%), Touriga Nacional (20%)","Concentrado, complexo, taninos presentes, acidez agradável, defumado, toque de evolução.",Rubi intenso.,"Javali assado, lombo assado ao molho de frutas vermelhas, risoto de alheira e cogumelos, cordeiro assado com cuscuz marroquino, espaguete ao molho de calabresa e queijos como aziago, pecorino e parmesão.",16.0,2008.0,1,14.5,Reynolds Wine Growers,Tinto,10.0,Alentejo,,1,2,28.0
https://wine.com.br/vinhos/julian-reynolds-branco-2016-375ml/prod17254.html,Portugal,,,0.0,0.0,"Um branco rico em aromas de frutas como lima, limão siciliano, abacaxi e maçã verde. No paladar é marcadamente cítrico com um traço mineral, tem corpo leve, além de uma acidez viva e refrescante. É produzido 100% com a uva arinto, branca típica de Portugal e de forte personalidade, pela família Reynolds que soma 190 anos de envolvimento com o mundo do vinho, e prima pela qualidade e elegância nos seus exemplares.",,"Lima, limão siciliano, abacaxi, maçã verde",Em tanques de aço inox.,Arinto (100%),"Frutado, leve, acidez presente, cítrico, mineral, bom final",Amarelo-claro com reflexos esverdeados,"Risoto de lula com limão siciliano, caldeirada, galeto assado, fettuccine alfredo, pernil suíno à pururuca, e queijos frescos.",10.0,2016.0,1,13.0,Reynolds Wine Growers,Branco,3.0,Alentejo,,0,1,0.0
https://wine.com.br/vinhos/burmester-d-o-c-douro-branco-2015/prod17312.html,Portugal,,,3.0,1.0,"Um branco português com aromas de frutas cítricas e tropicais, nuance mineral e leve floral. Em boca é leve, frutado e com acidez refrescante. É elaborado pela Burmester, vinícola que desde o século XVIII mantém sua tradição na produção de vinhos na região do Douro. O Grupo Sogevinus Fine Wines S. A. adquiriu a companhia proporcionando a união entre todos os séculos de tradição da Burmester com as mais recentes tecnologias de produção.",,"Frutas cítricas, frutas tropicais, mineral, floral",Em tanques de aço inox,"Gouveio, Rabigato, Malvasia Fina ","Leve, frutado, boa acidez ",Amarelo palha,"Salada Caesar, casquinha de siri, camarões perfumados com manteiga de alho e salsa, filé de peixe na chapa, tilápia ao molho de alho poró, risoto de pera e queijo brie.",10.0,2015.0,1,13.0,Burmester,Branco,4.0,Douro,,1,1,3.0
https://wine.com.br/vinhos/susana-balbo-dominio-del-plata-terroir-series-malbec-rose-2016/prod17289.html,Argentina,,,4.5,10.0,"O perfil frutado, o frescor vibrante e a textura rica deste rosé demonstram como a Malbec, tinta emblemática da Argentina, também gera rosés encantadores e refrescantes. Mostra, portanto, outra face dessa uva que consagrou internacionalmente a renomada enóloga Susana Balbo, que o elabora com a mesma seriedade com que produz seus tintos marcantes. Temos aqui um rosé delicioso e com grande versatilidade para harmonizar.",,"Morangos, cerejas",Em tanques de aço inox.,Malbec (100%),"Leve, frutado, boa acidez",Rosa claro,"Refogado de repolho roxo com maçã, espaguete ao molho de camarão, bruschetta de tomate e muçarela de búfala, salada juliana, carpaccio, e queijos semiduros.",10.0,2016.0,1,12.5,Susana Balbo Wines,Outros,3.0,Valle de Uco,,2,1,45.0
https://wine.com.br/vinhos/yalumba-the-scribbler-cabernet-sauvignon-shiraz-2013/prod17268.html,Austrália,,,4.5,9.0,"Tinto intenso com aromas de frutas sobre notas de anis, cedro, hortelã, ervas frescas e dono de um paladar de boa estrutura, textura aveludada e longo final. Um representante da grandeza dos vinhos australianos e do terroir de Barossa, de acordo com o objetivo da linha à qual pertence, a Samuel's Granden. Aqui a Cabernet Sauvignon entra com a estrutura, a riqueza de taninos, o que dá longevidade ao vinho, e a Shiraz completa a riqueza aromática do blend, contribuindo para a textura aveludada. Scribbler, no nome, é uma referência a assinatura de um estilo de um blend que a Yalumba domina.",,"Intenso, com notas de groselhas, amoras e anis, sobre toques de cedro, hortelã e ervas frescas.","12 meses em hogsheads e barricas de carvalho húngaro, francês e americano, 17% novas.","Cabernet Sauvignon (59%), Shiraz (41%)","Boa estrutura, taninos macios, é equilibrado e aveludado, e tem final longo e refrescante.",Rubi concentrado.,"Prime rib grelhado e molho de romã, pernil de cordeiro assado em ervas finas com batatas rústicas, risoto de tomate seco e champignon, hambúrguer de cordeiro com queijo gouda ao molho de iogurte com hortelã.",16.0,2013.0,1,14.0,Yalumba,Tinto,10.0,Barossa Valley,,1,2,40.5
https://wine.com.br/vinhos/carlos-reynolds-branco-2016-375-ml/prod17258.html,Portugal,,,0.0,0.0,"Branco português com aromas de frutas brancas frescas, frutas cítricas e amarelas, com notas minerais. Em boca se mostra leve, com boa acidez, frutado, cítrico e mineral. Nesse blend, elaborado com toda a expertise da Reynolds, a Arinto traz toda a citricidade, enquanto a Antão Vaz cede a mineralidade.",,"Frutas brancas frescas, frutas cítricas, frutas amarelas, mineral","6 meses em garrafas, nas caves.","Arinto (50%), Antão Vaz (50%)","Leve, boa acidez, frutado, cítrico, mineral",Amarelo-claro,"Frango recheado, ostras gratinadas, espaguete com camarão, quiche de atum, peixe frito com molho tártaro, queijos de cabra.",9.0,2016.0,1,13.0,Reynolds Wine Growers,Branco,4.0,Alentejo,,0,1,0.0
https://wine.com.br/vinhos/yalumba-the-y-series-unwooded-chardonnay-2016/prod17270.html,Austrália,,,4.0,8.0,"Com aroma de frutas tropicais como abacaxi, e toque mineral, esse exemplar é frutado, possui boa presença em boca, acidez agradável e um delicado toque mineral. Para elaborar esse branco, a vinícola Yalumba mesclou uvas Chardonnay provenientes de três diferentes áreas da região de South Australia: Barossa Valley, Eden Valley e Wrattonbully. As diferenças de terroir e o amadurecimento sobre as borras proporcionaram um vinho com mais intensidade de aromas e sabores.",,"Abacaxi, mineral.",4 a 5 meses sobre as borras finas.,Chardonnay (100%),"Acidez agradável, frutado, boa presença, mineral. ",Amarelo palha.,"Acarajé com chips de quiabo, queijo Halloumi grelhado com legumes, lula empanada com molho tártaro, risoto caprese, tagliatelle ao molho branco, queijos frescos como muçarela de búfala, ricota e minas frescal.",9.0,2016.0,1,13.0,Yalumba,Branco,4.0,South Australia,,1,1,32.0
https://wine.com.br/vinhos/julian-reynolds-reserva-2011-375-ml/prod17264.html,Portugal,,,0.0,1.0,"Tinto português com aromas de frutas negras em compota, frutas vermelhas maduras, com especiarias em evidência, notas de tosta, baunilha e boa presença do carvalho. No paladar se mostra encorpado, harmônico, com taninos firmes, acidez agradável e final longo. Esse exemplar conta com toda a expertise da vinícola Reynolds, com produção limitada, de apenas 1000 garrafas, que são numeradas uma a uma, aproveite!",30.0,"Frutas negras em compota, frutas vermelhas maduras, especiarias, tosta, baunilha, carvalho",24 meses em barricas de carvalho,"Alicante Bouschet (40%), Trincadeira (40%), Touriga Nacional (20%)","Encorpado, harmônico, taninos firmes, acidez agradável, final longo",Rubi intenso,"Ancho com batatas rústicas, alheiras assadas com cebolas caramelizadas, lasanha de cogumelos, risoto de tomate seco e bacon, costela no bafo, mix de queijos. ",16.0,2011.0,1,14.0,Reynolds Wine Growers,Tinto,10.0,Alentejo,,1,2,0.0
https://wine.com.br/vinhos/bx-rose-bordeaux-aoc-2016/prod17274.html,França,,,3.5,4.0,"Com aroma de frutas vermelhas frescas, esse rosé possui um paladar intensamente frutado, leve e com boa acidez. Com um estilo moderno e descontraído, esse exemplar pode ser degustado sozinho ou harmonizado. O nome BX une a primeira e a última letra de sua região de origem, Bordeaux, uma das mais conhecidas no mundo do vinho.",,"Frutas vermelhas frescas, ",Em tanques de aço inox. ,"Merlot (40%), Cabernet Sauvignon (30%), Cabernet Franc (30%)","Frutado, leve, boa acidez. ",Rosa.,"Caranguejada, brandade de bacalhau, canelone com ricota, tomate e manjericão, peito de frango empanado, salada de salmão com lentilha, arroz de forno.",10.0,2016.0,1,12.5,Benoit Valérie Calvet,Outros,4.0,Bordeaux,,1,1,14.0
https://wine.com.br/vinhos/dominus-state-napanook-2012/prod17246.html,Estados Unidos,,,5.0,1.0,"Tinto poderoso, rico em aromas de ameixa madura, cereja negra e groselha negra, com nuances de charuto e ervas, e um toque terroso, que ao paladar encanta com seu corpo de médio para encorpado, acidez delicada, taninos firmes, e final longo. Seguindo um conceito de château, o Napanook é o segundo vinho da vinícola Dominus State, propriedade do francês Christian Moueix, dono do lendário Château Petrus em Bordeaux. Um tinto com sotaque californiano que tem por trás do seu sucesso o know-how de uma das mais importantes famílias de produtores da França.",20.0,"Ameixa madura, cereja negra, groselha negra, charuto, ervas, terroso","12 a 18 meses em barricas de carvalho, 20% novas.","Cabernet Sauvignon (95%), Petit Verdot (5%)","Corpo de médio para encorpado, acidez delicada, taninos firmes, frutado, amadeirado, final longo",Rubi intenso,"Filé de costela ao molho de frutas vermelhas, costela suína com molho barbecue, frango laqueado, risoto de tomate seco, pappardelle com ragu de cordeiro, e queijos duros.",16.0,2012.0,1,14.5,Dominus Estate,Tinto,10.0,Napa Valley,,1,2,5.0
https://wine.com.br/vinhos/julian-reynolds-reserva-2011/prod17263.html,Portugal,,,3.0,10.0,"Tinto português com aromas de frutas negras em compota, frutas vermelhas maduras, com especiarias em evidência, notas de tosta, baunilha e boa presença do carvalho. No paladar se mostra encorpado, harmônico, com taninos firmes, acidez agradável e final longo. Esse exemplar conta com toda a expertise da vinícola Reynolds, com produção limitada, de apenas 25 mil garrafas, que são numeradas uma a uma, aproveite!",30.0,"Frutas negras em compota, frutas vermelhas maduras, especiarias, tosta, baunilha, carvalho",24 meses em barricas de carvalho,"Alicante Bouschet (40%), Trincadeira (40%), Touriga Nacional (20%)","Encorpado, harmônico, taninos firmes, acidez agradável, final longo",Rubi intenso,"Ancho com batatas rústicas, alheiras assadas com cebolas caramelizadas, lasanha de cogumelos, risoto de tomate seco e bacon, costela no bafo, mix de queijos.",15.0,2011.0,1,14.0,Reynolds Wine Growers,Tinto,10.0,Alentejo,,2,2,30.0
https://wine.com.br/vinhos/julian-reynolds-reserva-2011-1-5-l/prod17262.html,Portugal,,,0.0,0.0,"Tinto português com aromas de frutas negras em compota, frutas vermelhas maduras, com especiarias em evidência, notas de tosta, baunilha e boa presença do carvalho. No paladar se mostra encorpado, harmônico, com taninos firmes, acidez agradável e final longo. Esse exemplar conta com toda a expertise da vinícola Reynolds, com produção limitada, de apenas 2 mil garrafas, que são numeradas uma a uma, aproveite!",30.0,"Frutas negras em compota, frutas vermelhas maduras, especiarias, tosta, baunilha, carvalho",24 meses em barricas de carvalho,"Alicante Bouschet (40%), Trincadeira (40%), Touriga Nacional (20%)","Frutas negras em compota, frutas vermelhas maduras, especiarias, tosta, baunilha, carvalho",Rubi intenso,"Ancho com batatas rústicas, alheiras assadas com cebolas caramelizadas, lasanha de cogumelos, risoto de tomate seco e bacon, costela no bafo, mix de queijos. ",16.0,2011.0,1,14.0,Reynolds Wine Growers,Tinto,10.0,Alentejo,,0,2,0.0
